,17-002,17-006,17-019,17-023,17-026,17-027,17-030,17-034,17-040,17-041,17-042,17-043,17-045,17-047,17-054,17-055,17-057,17-058,17-060,17-061
NMelanoma,0.338606059551239,0.44396665692329407,0.42468661069869995,0.26186633110046387,0.38025879859924316,0.3436632454395294,0.3571297824382782,0.39092007279396057,0.44885843992233276,0.2877628207206726,0.3768337368965149,0.30931922793388367,0.431535929441452,0.35836029052734375,0.4662601053714752,0.40170514583587646,0.4147234559059143,0.40844646096229553,0.4456062316894531,0.5176649689674377
NMitophagy - animal,0.5333662629127502,0.4738326668739319,0.45142069458961487,0.44641751050949097,0.39683717489242554,0.39328351616859436,0.4122411608695984,0.48264598846435547,0.5667585134506226,0.5142210721969604,0.4728457033634186,0.5221416354179382,0.4692472517490387,0.4674978256225586,0.48977914452552795,0.5518165230751038,0.4490213394165039,0.37168875336647034,0.4613644778728485,0.5147520899772644
NmTOR signaling pathway,0.569033145904541,0.4958648681640625,0.5431270003318787,0.5425374507904053,0.5670381188392639,0.517219603061676,0.5362619757652283,0.520544707775116,0.568978488445282,0.5683397650718689,0.5545560121536255,0.5400457382202148,0.5391901731491089,0.545659065246582,0.5681592226028442,0.5987994074821472,0.5976417064666748,0.5104674696922302,0.5495035648345947,0.5826328992843628
NNecroptosis,0.5012890696525574,0.3661826550960541,0.5381211638450623,0.36113160848617554,0.45326143503189087,0.4495414197444916,0.4694865643978119,0.5269355773925781,0.44794413447380066,0.4827831983566284,0.42909547686576843,0.46558651328086853,0.4570463001728058,0.4181910753250122,0.5452559590339661,0.5423706769943237,0.40347811579704285,0.3203316926956177,0.3276837468147278,0.5157824158668518
NNF-kappa B signaling pathway,0.4051022231578827,0.4752555787563324,0.3320912718772888,0.3387959897518158,0.29137298464775085,0.3266460597515106,0.3371143043041229,0.42415788769721985,0.4957549571990967,0.36099228262901306,0.3647870123386383,0.3341376483440399,0.31917157769203186,0.33693328499794006,0.5269935727119446,0.5296224355697632,0.5685665607452393,0.33019426465034485,0.39101675152778625,0.5800406336784363
NNOD-like receptor signaling pathway,0.5182470083236694,0.40686073899269104,0.5900357961654663,0.523311197757721,0.5162366628646851,0.4965157210826874,0.5125446915626526,0.5530629754066467,0.5153501033782959,0.450245201587677,0.5722513198852539,0.511809766292572,0.5063968300819397,0.4490230977535248,0.549465537071228,0.6194766163825989,0.4501611292362213,0.30464670062065125,0.4223267138004303,0.597841739654541
NNon-small cell lung cancer,0.432555228471756,0.4176320731639862,0.5584649443626404,0.4194466769695282,0.4697275459766388,0.4944242835044861,0.4553396701812744,0.45848599076271057,0.5477612018585205,0.49428850412368774,0.45591747760772705,0.45566806197166443,0.5232560634613037,0.43106141686439514,0.5069701671600342,0.4749165177345276,0.48690611124038696,0.4471273124217987,0.4305501878261566,0.49845224618911743
NNotch signaling pathway,0.323551207780838,0.22880791127681732,0.24994920194149017,0.16204392910003662,0.17711645364761353,0.1921621859073639,0.15449558198451996,0.3145163655281067,0.35779187083244324,0.23146069049835205,0.29187819361686707,0.22320929169654846,0.2507530450820923,0.15448223054409027,0.27589842677116394,0.3675083518028259,0.21417827904224396,0.24036140739917755,0.26332470774650574,0.21678385138511658
Non-alcoholic fatty liver disease,0.5886329412460327,0.5539947152137756,0.45430850982666016,0.5652230381965637,0.518600583076477,0.45414265990257263,0.4462105929851532,0.5688205361366272,0.5804767608642578,0.5338498950004578,0.5865861773490906,0.5161709189414978,0.4962444305419922,0.4781641662120819,0.5772356986999512,0.6628240346908569,0.5341649055480957,0.4308150112628937,0.5331581234931946,0.6585487723350525
NPancreatic cancer,0.4085341691970825,0.4166262745857239,0.5824061632156372,0.36131685972213745,0.41823071241378784,0.40859338641166687,0.43459418416023254,0.4582684636116028,0.48004433512687683,0.4764631390571594,0.4245891273021698,0.4566193222999573,0.5429988503456116,0.40133583545684814,0.5234174132347107,0.5308414697647095,0.4793138802051544,0.3928883671760559,0.4458203911781311,0.5311750769615173
NParathyroid hormone synthesis secretion and action,0.39332935214042664,0.3203364610671997,0.3726857006549835,0.38379591703414917,0.4235418140888214,0.3651348650455475,0.4014368951320648,0.40692394971847534,0.3960149884223938,0.3456675708293915,0.41189566254615784,0.37894386053085327,0.38471731543540955,0.32329845428466797,0.4162198305130005,0.43271493911743164,0.3798663318157196,0.31474319100379944,0.3274255096912384,0.3900807797908783
NParkinson disease,0.5883245468139648,0.5483124852180481,0.5971747636795044,0.5641181468963623,0.5860313773155212,0.5902049541473389,0.638893187046051,0.6228029727935791,0.6190614104270935,0.6152983903884888,0.6557883620262146,0.6245630383491516,0.6130634546279907,0.6116061210632324,0.6225346326828003,0.6232271194458008,0.5427819490432739,0.4759256839752197,0.6058458685874939,0.6064687371253967
NPathogenic Escherichia coli infection,0.4380597472190857,0.3732652962207794,0.4699239432811737,0.4331415295600891,0.36890333890914917,0.40288904309272766,0.41313299536705017,0.49609431624412537,0.5273078083992004,0.4236065745353699,0.4634557366371155,0.44338247179985046,0.4243626296520233,0.3951220214366913,0.4552217721939087,0.5081261396408081,0.38167300820350647,0.23536339402198792,0.3844820261001587,0.5117287039756775
NPathways in cancer,0.447883278131485,0.3958849012851715,0.4469306766986847,0.41838952898979187,0.39909929037094116,0.39795613288879395,0.39965003728866577,0.4482312500476837,0.49196115136146545,0.42218515276908875,0.43413859605789185,0.435384601354599,0.4421006143093109,0.4238138496875763,0.4651181399822235,0.46559715270996094,0.4479277729988098,0.35641810297966003,0.3866003453731537,0.4638417661190033
NPathways of neurodegeneration - multiple diseases,0.5271803140640259,0.5256950855255127,0.5033652186393738,0.4891626536846161,0.5071122646331787,0.4717086851596832,0.5022682547569275,0.6067597270011902,0.61809903383255,0.5719894766807556,0.5752427577972412,0.5902064442634583,0.5279059410095215,0.5460835695266724,0.6083425283432007,0.6273359060287476,0.5586116313934326,0.46859660744667053,0.5634073615074158,0.591567873954773
NPhagosome,0.02896161377429962,0.0007613484631292522,0.017685113474726677,0.03522760421037674,0.009195998311042786,0.024568533524870872,0.00937389861792326,0.04838327690958977,0.015980882570147514,0.0241711288690567,0.06273791939020157,0.0966404378414154,0.014712770469486713,0.0026893150061368942,0.02396240644156933,0.08693786710500717,0.015084546059370041,0.0023544796276837587,0.011957901529967785,0.012217231094837189
NPI3K-Akt signaling pathway,0.3866170644760132,0.22647783160209656,0.34314191341400146,0.33611249923706055,0.3246951997280121,0.351154625415802,0.33323922753334045,0.38549578189849854,0.42378389835357666,0.40184226632118225,0.36960989236831665,0.3804894983768463,0.38215863704681396,0.32366061210632324,0.39856791496276855,0.458554208278656,0.415306955575943,0.2997243106365204,0.3232680857181549,0.45022279024124146
NPrion disease,0.6000066995620728,0.5200100541114807,0.206300750374794,0.27363044023513794,0.2889036238193512,0.21570105850696564,0.29251378774642944,0.50125652551651,0.617630660533905,0.3815458416938782,0.6067084074020386,0.5830347537994385,0.2741668224334717,0.5165723562240601,0.6562969088554382,0.6479324698448181,0.5555902719497681,0.3977515697479248,0.5761719942092896,0.3925539553165436
NProlactin signaling pathway,0.3064477741718292,0.2698894739151001,0.26219305396080017,0.28421998023986816,0.25743693113327026,0.25508925318717957,0.2774154245853424,0.30808937549591064,0.3632758855819702,0.3383144736289978,0.3364836573600769,0.2854241728782654,0.33948904275894165,0.2990673780441284,0.4257202744483948,0.37783265113830566,0.4053429961204529,0.26580893993377686,0.21424366533756256,0.34645354747772217
NProstate cancer,0.299753874540329,0.2435884326696396,0.3060973286628723,0.3189762830734253,0.26710984110832214,0.32293522357940674,0.30021896958351135,0.3661406636238098,0.322582483291626,0.3317987322807312,0.33640018105506897,0.2596350312232971,0.3064430356025696,0.285321980714798,0.3358956277370453,0.4145515263080597,0.37811651825904846,0.26647311449050903,0.31425851583480835,0.38805243372917175
NProtein processing in endoplasmic reticulum,0.47778961062431335,0.4203910529613495,0.3471359312534332,0.40451523661613464,0.502072274684906,0.380113810300827,0.42255595326423645,0.5199081897735596,0.5636849999427795,0.516496479511261,0.508845865726471,0.5295501947402954,0.5278754830360413,0.4659092426300049,0.5603728890419006,0.5763306021690369,0.5069078803062439,0.3280160427093506,0.4634077250957489,0.5212133526802063
NRas signaling pathway,0.37520796060562134,0.2994937002658844,0.43920382857322693,0.3590397536754608,0.2831622064113617,0.3748217523097992,0.39091452956199646,0.42748627066612244,0.42749807238578796,0.34583020210266113,0.3623995780944824,0.39197012782096863,0.4136829376220703,0.35571393370628357,0.3835867941379547,0.40664142370224,0.3943617343902588,0.2584947943687439,0.2937798500061035,0.43622925877571106
NRenal cell carcinoma,0.4540341794490814,0.32217270135879517,0.2757236063480377,0.3522171974182129,0.37974312901496887,0.31522631645202637,0.23798920214176178,0.33540078997612,0.5158823728561401,0.3014141321182251,0.5529620051383972,0.31896093487739563,0.35503125190734863,0.3394901156425476,0.3546786606311798,0.5338506102561951,0.3883530795574188,0.37007197737693787,0.48340627551078796,0.43505558371543884
NRenin secretion,0.6211377382278442,0.5994252562522888,0.6187547445297241,0.6086740493774414,0.5814993977546692,0.6154224276542664,0.6292601823806763,0.5737084746360779,0.5954749584197998,0.604802131652832,0.6463369131088257,0.6260847449302673,0.5975648164749146,0.6066613793373108,0.6376823782920837,0.6375139355659485,0.6017753481864929,0.6141828298568726,0.6045491099357605,0.6012022495269775
NRenin-angiotensin system,0.6696615219116211,0.656950056552887,0.5981335043907166,0.6798763275146484,0.6061834692955017,0.6147466897964478,0.6227236986160278,0.6142770648002625,0.6720972657203674,0.5838562846183777,0.6757904887199402,0.630603015422821,0.6085243821144104,0.5988278985023499,0.5988132357597351,0.632560670375824,0.6035820245742798,0.577339768409729,0.657198429107666,0.6484706997871399
NRIG-I-like receptor signaling pathway,0.4756799042224884,0.4945642948150635,0.5749000310897827,0.4944576025009155,0.48248714208602905,0.5141903162002563,0.4748706519603729,0.5086537003517151,0.5300086140632629,0.5601751208305359,0.3440421223640442,0.5085334181785583,0.5348692536354065,0.49126163125038147,0.5463822484016418,0.6444043517112732,0.6102854013442993,0.3996143937110901,0.4050968587398529,0.611784815788269
NSalmonella infection,0.42567116022109985,0.3142232596874237,0.43470442295074463,0.36241257190704346,0.30637702345848083,0.36149710416793823,0.3673040568828583,0.4725794792175293,0.4699830412864685,0.3733486235141754,0.45271968841552734,0.40447407960891724,0.37001869082450867,0.34862369298934937,0.366848886013031,0.4899985194206238,0.326712429523468,0.2130502611398697,0.33056384325027466,0.4657678008079529
NShigellosis,0.493612140417099,0.4053838849067688,0.4508478045463562,0.3676180839538574,0.3626801371574402,0.3762492835521698,0.4435848891735077,0.48282867670059204,0.49843630194664,0.435276597738266,0.4645034074783325,0.46991774439811707,0.4482056796550751,0.37848562002182007,0.4719705879688263,0.5534290075302124,0.4288434088230133,0.3445233404636383,0.39086297154426575,0.5230976343154907
NSmall cell lung cancer,0.40208280086517334,0.4465760588645935,0.357033371925354,0.2471121996641159,0.33033841848373413,0.3253270089626312,0.31034040451049805,0.40083789825439453,0.4239291548728943,0.36444008350372314,0.3086394965648651,0.33067214488983154,0.4305320084095001,0.3881185054779053,0.4788423180580139,0.42716410756111145,0.5045689940452576,0.4001816511154175,0.43376144766807556,0.5533896684646606
NSpinocerebellar ataxia,0.4598793089389801,0.46640297770500183,0.534416913986206,0.4138442575931549,0.4155879318714142,0.40088650584220886,0.45168980956077576,0.4638887345790863,0.4934748411178589,0.5337698459625244,0.4802734851837158,0.5635917782783508,0.4733983278274536,0.5332505106925964,0.5042676329612732,0.4995393455028534,0.5526981353759766,0.5355748534202576,0.48226189613342285,0.4962112009525299
NT cell receptor signaling pathway,0.36759325861930847,0.3424726724624634,0.4568590521812439,0.30750715732574463,0.2866479158401489,0.32422930002212524,0.3580063283443451,0.3660692572593689,0.3772605061531067,0.3927793502807617,0.2360350340604782,0.40073439478874207,0.4961698055267334,0.39471328258514404,0.446501225233078,0.3594397008419037,0.4848423898220062,0.3265991508960724,0.2711050808429718,0.5186412334442139
NTGF-beta signaling pathway,0.3453923165798187,0.34788352251052856,0.23046104609966278,0.3560052514076233,0.3508121371269226,0.2765662670135498,0.27453163266181946,0.2880345582962036,0.45960739254951477,0.3830642104148865,0.324602335691452,0.3736191689968109,0.33106863498687744,0.35887041687965393,0.34409844875335693,0.3819601833820343,0.38542234897613525,0.2761441767215729,0.3597491979598999,0.382093220949173
NThermogenesis,0.45338723063468933,0.4748956859111786,0.5204330086708069,0.4519878625869751,0.45544663071632385,0.4691758155822754,0.4630624055862427,0.49585404992103577,0.567575991153717,0.5370638966560364,0.5131011009216309,0.5361773371696472,0.483985960483551,0.5187854766845703,0.5783727169036865,0.5386317372322083,0.5657996535301208,0.470317006111145,0.43386271595954895,0.5184521675109863
NThyroid cancer,0.3280560374259949,0.45348429679870605,0.44574546813964844,0.23398296535015106,0.4026118814945221,0.35600581765174866,0.29498958587646484,0.3641752004623413,0.5357429385185242,0.3037986159324646,0.32935526967048645,0.27084702253341675,0.4679277539253235,0.4067200720310211,0.5255656242370605,0.4555327296257019,0.4094305634498596,0.4174308776855469,0.45668452978134155,0.5571337938308716
NThyroid hormone signaling pathway,0.4284554123878479,0.46437662839889526,0.4567717909812927,0.4907737374305725,0.4496086537837982,0.45174267888069153,0.4480428695678711,0.4770323932170868,0.5043293833732605,0.49888545274734497,0.5107547640800476,0.46477046608924866,0.44374915957450867,0.44855642318725586,0.476144015789032,0.5197652578353882,0.4949968457221985,0.4585561156272888,0.45275014638900757,0.557902991771698
NThyroid hormone synthesis,0.5604579448699951,0.4954940378665924,0.5800950527191162,0.5314224362373352,0.5318577885627747,0.5380273461341858,0.5644988417625427,0.564236581325531,0.5483943223953247,0.5384204387664795,0.5597107410430908,0.603306770324707,0.5525261163711548,0.5405165553092957,0.5762661099433899,0.5379650592803955,0.5920425057411194,0.5535014867782593,0.5338222980499268,0.5652317404747009
NTight junction,0.4906581938266754,0.3800137937068939,0.4233438968658447,0.3686692416667938,0.39648640155792236,0.43148040771484375,0.4609246253967285,0.4444597363471985,0.4363779127597809,0.4427042305469513,0.40225350856781006,0.4137016534805298,0.4457683563232422,0.39170020818710327,0.46395719051361084,0.43716946244239807,0.4185081422328949,0.4156084954738617,0.339071124792099,0.48122626543045044
NTNF signaling pathway,0.4447755217552185,0.44975289702415466,0.48071643710136414,0.3949507176876068,0.40032529830932617,0.32256022095680237,0.3481723666191101,0.41920241713523865,0.5054761171340942,0.39444950222969055,0.4209769368171692,0.4127306044101715,0.3938209116458893,0.3391292095184326,0.4937402904033661,0.46775904297828674,0.41480547189712524,0.28183385729789734,0.2713867723941803,0.46865805983543396
NToll-like receptor signaling pathway,0.4051699936389923,0.37191522121429443,0.5387130975723267,0.47336140275001526,0.5250757932662964,0.41379985213279724,0.479053258895874,0.49183329939842224,0.49218034744262695,0.4251282513141632,0.4276077449321747,0.4327666759490967,0.473280668258667,0.4104233980178833,0.4144990146160126,0.5911158323287964,0.4219244122505188,0.24059654772281647,0.33159446716308594,0.46977540850639343
NVasopressin-regulated water reabsorption,0.41181832551956177,0.3465542793273926,0.4620170593261719,0.37281328439712524,0.3424797058105469,0.36223626136779785,0.44835934042930603,0.2741267681121826,0.34530454874038696,0.33822786808013916,0.387417197227478,0.3843567371368408,0.3911607563495636,0.39395278692245483,0.38060516119003296,0.30046895146369934,0.44236254692077637,0.3830224275588989,0.3795672059059143,0.3454044461250305
NVitamin digestion and absorption,0.8025040626525879,0.783129870891571,0.7910297513008118,0.8740084767341614,0.819403350353241,0.8697474598884583,0.8492635488510132,0.8345165252685547,0.8570688366889954,0.8262607455253601,0.8002066612243652,0.8345165252685547,0.8266023993492126,0.8298748135566711,0.8151423335075378,0.7788888216018677,0.8002066612243652,0.7801021933555603,0.748422384262085,0.7950378060340881
NWnt signaling pathway,0.3281385600566864,0.3407905101776123,0.33002057671546936,0.268942654132843,0.2650115191936493,0.3159562945365906,0.2655978798866272,0.29381710290908813,0.38083264231681824,0.34915778040885925,0.3159935772418976,0.32942086458206177,0.3700200319290161,0.3349299430847168,0.4042398929595947,0.3781416118144989,0.36483919620513916,0.3088447153568268,0.3293551504611969,0.3137386739253998
NYersinia infection,0.4229443669319153,0.37849828600883484,0.43640145659446716,0.31380021572113037,0.3342498540878296,0.35870614647865295,0.4019319415092468,0.4409422278404236,0.4665164649486542,0.3286495804786682,0.4119526743888855,0.3649965226650238,0.3941691219806671,0.35979539155960083,0.4322006106376648,0.488666296005249,0.44237393140792847,0.2487085461616516,0.31644272804260254,0.5301588177680969
Olfactory transduction,0.5921072363853455,0.5462874174118042,0.5790143609046936,0.5899960398674011,0.5724734663963318,0.5592790842056274,0.6185442805290222,0.5473347902297974,0.5751987099647522,0.5884188413619995,0.5418451428413391,0.5896897912025452,0.6095923185348511,0.5583733916282654,0.5588906407356262,0.5763506293296814,0.5326889157295227,0.4891493022441864,0.5886004567146301,0.5693629384040833
Oocyte meiosis,0.32969996333122253,0.31722956895828247,0.3453313112258911,0.3358306288719177,0.3034106492996216,0.3282286822795868,0.32281792163848877,0.3161643147468567,0.32186201214790344,0.32818010449409485,0.33855143189430237,0.3193741738796234,0.34208962321281433,0.3215060830116272,0.34504058957099915,0.32812437415122986,0.3197583556175232,0.3114045262336731,0.32878902554512024,0.3693521022796631
Osteoclast differentiation,0.4366653561592102,0.4113973081111908,0.43085765838623047,0.3894016444683075,0.42221611738204956,0.39193227887153625,0.40934449434280396,0.3880215287208557,0.4726114273071289,0.3901900351047516,0.4077228903770447,0.4227757155895233,0.40682151913642883,0.3697795867919922,0.4310121238231659,0.45498454570770264,0.412894606590271,0.34169334173202515,0.336463987827301,0.4471284747123718
Ovarian steroidogenesis,0.42850562930107117,0.4093955159187317,0.5118847489356995,0.3724493384361267,0.42542779445648193,0.46999070048332214,0.45735082030296326,0.46601977944374084,0.43311822414398193,0.411702960729599,0.4510231912136078,0.4079432785511017,0.4112350344657898,0.4466773569583893,0.5161476731300354,0.3831574618816376,0.5067466497421265,0.45792660117149353,0.457719087600708,0.40380990505218506
Oxytocin signaling pathway,0.32636117935180664,0.38252902030944824,0.38022297620773315,0.4144454002380371,0.3670445382595062,0.3166162669658661,0.4043419659137726,0.40262454748153687,0.4222007691860199,0.31626492738723755,0.47004449367523193,0.4380432367324829,0.35045871138572693,0.25760746002197266,0.3879275321960449,0.47305747866630554,0.3513742983341217,0.290796160697937,0.30538007616996765,0.46907106041908264
p53 signaling pathway,0.5164465308189392,0.6258136034011841,0.669286847114563,0.32998979091644287,0.6029263734817505,0.609345555305481,0.4815950393676758,0.46222972869873047,0.6324431896209717,0.4645937979221344,0.4040812849998474,0.4102407395839691,0.6728275418281555,0.447182297706604,0.6808788776397705,0.5463176965713501,0.47692152857780457,0.6737698912620544,0.6868894696235657,0.7457135319709778
Pancreatic secretion,0.6567907929420471,0.6305083632469177,0.7359901070594788,0.6423593759536743,0.6070897579193115,0.6567537188529968,0.7199535369873047,0.6617462038993835,0.6679516434669495,0.6873067021369934,0.7773378491401672,0.7147426009178162,0.6887249946594238,0.6577492356300354,0.681148111820221,0.7214918732643127,0.7149369716644287,0.6534411907196045,0.6267355680465698,0.7029802799224854
PD-L1 expression and PD-1 checkpoint pathway in cancer,0.3890119791030884,0.3648313283920288,0.4987533986568451,0.3610031008720398,0.3513173460960388,0.34833621978759766,0.41105905175209045,0.4355114996433258,0.42492589354515076,0.432856947183609,0.41018781065940857,0.4284324049949646,0.4949759542942047,0.3921186029911041,0.4144226014614105,0.4482874274253845,0.44185298681259155,0.32378333806991577,0.3516218066215515,0.5411679744720459
Pertussis,0.4369688034057617,0.31424370408058167,0.3097116947174072,0.29936474561691284,0.34366607666015625,0.30790939927101135,0.443002849817276,0.3818913400173187,0.40003731846809387,0.3050871789455414,0.5190380811691284,0.3322354257106781,0.3197980523109436,0.2691956162452698,0.3761426508426666,0.5132617354393005,0.3672848343849182,0.19903145730495453,0.40676751732826233,0.5274795889854431
Phosphatidylinositol signaling system,0.25485119223594666,0.19327618181705475,0.28769516944885254,0.17165061831474304,0.21040311455726624,0.18133488297462463,0.2237619012594223,0.2713763415813446,0.2443559616804123,0.32190531492233276,0.31315553188323975,0.36001378297805786,0.3150714337825775,0.253921240568161,0.2369784116744995,0.2638372778892517,0.27561768889427185,0.23786886036396027,0.28391268849372864,0.27857038378715515
Phospholipase D signaling pathway,0.5085694789886475,0.43913009762763977,0.5124163031578064,0.4343080222606659,0.41818365454673767,0.43402576446533203,0.4412951171398163,0.4483757019042969,0.5325735211372375,0.44748455286026,0.5170267820358276,0.46254435181617737,0.419412761926651,0.38901737332344055,0.501297652721405,0.5247629284858704,0.48126816749572754,0.40412142872810364,0.42347630858421326,0.4943881630897522
Phosphonate and phosphinate metabolism,0.3761118948459625,0.4488470256328583,0.429858922958374,0.5283199548721313,0.5052492618560791,0.46360206604003906,0.5780901908874512,0.18249660730361938,0.23824182152748108,0.45391395688056946,0.38311049342155457,0.3944191336631775,0.41667696833610535,0.25598639249801636,0.3140585720539093,0.5454678535461426,0.4519088864326477,0.5504975914955139,0.27537795901298523,0.27386176586151123
Phototransduction,0.5723570585250854,0.6162631511688232,0.5611656904220581,0.5687587857246399,0.5315300822257996,0.5101723670959473,0.6075752377510071,0.5373759269714355,0.5878998041152954,0.5497634410858154,0.5356926321983337,0.5987110733985901,0.5582658052444458,0.5903565287590027,0.5835617780685425,0.606929361820221,0.5425893068313599,0.5467007160186768,0.5369390845298767,0.5640531182289124
Platelet activation,0.5613266229629517,0.4187003970146179,0.5398871302604675,0.45873963832855225,0.4677900969982147,0.509552538394928,0.5136487483978271,0.5149337649345398,0.5747430324554443,0.5063791275024414,0.5585039258003235,0.5560030341148376,0.5108621716499329,0.4711744785308838,0.5338019132614136,0.5992244482040405,0.46909528970718384,0.4173009991645813,0.47405847907066345,0.5196137428283691
Platinum drug resistance,0.454562246799469,0.3816870152950287,0.47000759840011597,0.3654566705226898,0.39982205629348755,0.4986705780029297,0.4315010607242584,0.40495574474334717,0.46113279461860657,0.5040794610977173,0.4843633770942688,0.44850000739097595,0.46986615657806396,0.46169519424438477,0.5191624164581299,0.5033248066902161,0.43661653995513916,0.3903035819530487,0.37831225991249084,0.6380056738853455
PPAR signaling pathway,0.10330910980701447,0.13242775201797485,0.30975472927093506,0.1620481312274933,0.17857906222343445,0.10948827862739563,0.26867443323135376,0.1977754384279251,0.10676777362823486,0.12819010019302368,0.10640610754489899,0.1834559440612793,0.2169429361820221,0.08380790054798126,0.12680335342884064,0.1391441524028778,0.0964343398809433,0.08451396971940994,0.09419210255146027,0.09119074046611786
Progesterone-mediated oocyte maturation,0.3897239565849304,0.38730525970458984,0.3982451260089874,0.3968864381313324,0.36446961760520935,0.3743891716003418,0.39716672897338867,0.38482794165611267,0.3645614981651306,0.3919108510017395,0.4270191192626953,0.36313915252685547,0.41403928399086,0.380788117647171,0.42030635476112366,0.41829946637153625,0.421012818813324,0.36008498072624207,0.3873481750488281,0.4447585940361023
Protein digestion and absorption,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Proteoglycans in cancer,0.4830133318901062,0.4511885643005371,0.42069345712661743,0.4240952730178833,0.4371037185192108,0.43375518918037415,0.4288542568683624,0.432656854391098,0.5352737307548523,0.4524422287940979,0.5229570269584656,0.5015420913696289,0.47177353501319885,0.41882094740867615,0.5008999109268188,0.5518750548362732,0.4534562826156616,0.3973243832588196,0.4433996081352234,0.5731726288795471
Proximal tubule bicarbonate reclamation,0.08828067034482956,0.05590205267071724,0.6465414762496948,0.033697422593832016,0.40940096974372864,0.32767781615257263,0.5630526542663574,0.6150839328765869,0.4566234350204468,0.42974475026130676,0.15673035383224487,0.5668470859527588,0.6465414762496948,0.4528627395629883,0.37906718254089355,0.5425477027893066,0.648310661315918,0.2650572955608368,0.27073267102241516,0.42427724599838257
Rap1 signaling pathway,0.4310087561607361,0.3293970227241516,0.44143247604370117,0.32983720302581787,0.31959912180900574,0.35320189595222473,0.3114064931869507,0.38767653703689575,0.4168391227722168,0.37591081857681274,0.3801746070384979,0.47212541103363037,0.471785306930542,0.4593777060508728,0.4779619872570038,0.426036536693573,0.5061712265014648,0.3932901620864868,0.398921936750412,0.5156091451644897
Regulation of actin cytoskeleton,0.34302565455436707,0.2558695375919342,0.38768938183784485,0.25548112392425537,0.26152193546295166,0.2989003360271454,0.30527669191360474,0.3995910584926605,0.3543257415294647,0.3472193777561188,0.40115082263946533,0.3797355592250824,0.3741663694381714,0.2945506274700165,0.3562238812446594,0.42387616634368896,0.29025813937187195,0.22131414711475372,0.269436240196228,0.4067854881286621
Regulation of lipolysis in adipocytes,0.5495622158050537,0.5371562242507935,0.5529423952102661,0.5681576728820801,0.5370299220085144,0.5329496264457703,0.5343890190124512,0.5350192785263062,0.5628700852394104,0.504783570766449,0.5688185095787048,0.49406319856643677,0.5440047383308411,0.5706709623336792,0.5576496720314026,0.6043961644172668,0.5546792149543762,0.5323020219802856,0.5058038830757141,0.545127272605896
Relaxin signaling pathway,0.41433653235435486,0.4186711013317108,0.43046119809150696,0.4164179265499115,0.39070016145706177,0.3957469165325165,0.40628039836883545,0.45139285922050476,0.4942284822463989,0.4409903287887573,0.479588121175766,0.4261305332183838,0.41554465889930725,0.4202843904495239,0.46433785557746887,0.46275460720062256,0.4996786415576935,0.4095269441604614,0.4198960065841675,0.48464876413345337
Retinol metabolism,0.33341819047927856,0.3891618549823761,0.360895037651062,0.35255905985832214,0.34012657403945923,0.3552311062812805,0.386991947889328,0.3953246474266052,0.375285804271698,0.33926504850387573,0.45123910903930664,0.3640108108520508,0.351838618516922,0.33114176988601685,0.32163551449775696,0.35589343309402466,0.33596986532211304,0.34187543392181396,0.35952064394950867,0.366738885641098
Retrograde endocannabinoid signaling,0.5028955340385437,0.4782674014568329,0.5004939436912537,0.4730963110923767,0.46980053186416626,0.4862716794013977,0.5034929513931274,0.5010234713554382,0.48906847834587097,0.48091748356819153,0.49705421924591064,0.5194169878959656,0.47272881865501404,0.4608515799045563,0.49269428849220276,0.5083786249160767,0.4773366451263428,0.49228841066360474,0.46626538038253784,0.4835326671600342
Rheumatoid arthritis,0.5286580920219421,0.30170348286628723,0.3620942533016205,0.4248356223106384,0.4563041627407074,0.379634827375412,0.4176495671272278,0.3439864218235016,0.5305192470550537,0.28794917464256287,0.6500124931335449,0.32633620500564575,0.27460208535194397,0.22616945207118988,0.4452046751976013,0.604157030582428,0.35787445306777954,0.24068406224250793,0.3651750981807709,0.379252165555954
RNA degradation,0.09843868017196655,0.13009163737297058,0.23246100544929504,0.16461360454559326,0.231480211019516,0.23217293620109558,0.0763850137591362,0.03554914891719818,0.045041460543870926,0.21501274406909943,0.11955645680427551,0.23151861131191254,0.2175029069185257,0.14137277007102966,0.09512520581483841,0.01472880132496357,0.13885802030563354,0.12852388620376587,0.029496150091290474,0.0677996426820755
Salivary secretion,0.6217169165611267,0.5927463173866272,0.6887004971504211,0.6047720909118652,0.6060125827789307,0.6378548741340637,0.6586458086967468,0.6424551606178284,0.645020067691803,0.6464806795120239,0.6950162053108215,0.6562545895576477,0.6237102746963501,0.6222209930419922,0.6543246507644653,0.6577643752098083,0.648109495639801,0.6229966282844543,0.6065094470977783,0.6457098722457886
Selenocompound metabolism,0.42900800704956055,0.48783016204833984,0.5263261198997498,0.4036073386669159,0.5180737376213074,0.49146580696105957,0.4848478436470032,0.6469652056694031,0.452330082654953,0.53049236536026,0.5145732760429382,0.5927833318710327,0.6238459348678589,0.5320967435836792,0.473885715007782,0.6366519927978516,0.5804895758628845,0.6278800368309021,0.5720278024673462,0.5826503038406372
